;Name;Platform_norm;Year;developer;Global_Sales;NA_Sales;EU_Sales;JP_Sales;Other_Sales;Generation;Console_Type;Company;Name_norm
13801;Star Wars Battlefront: Elite Squadron;PlayStation Portable;2009;Savage Entertainment;0.78;0.38;0.24;0.0;0.16;6th Gen;Handheld;Sony;star wars battlefront elite squadron
13802;Star Wars Battlefront: Renegade Squadron;PlayStation Portable;2007;Rebellion Developments;1.69;0.9;0.47;0.0;0.32;6th Gen;Handheld;Sony;star wars battlefront renegade squadron
13803;Star Wars Episode 1: Jedi Power Battles;PlayStation;2000;LucasArts;1.21;0.66;0.48;0.01;0.06;5th Gen;Home Console;Sony;star wars episode 1 jedi power battles
13804;Star Wars Episode I Racer;Nintendo 64;1999;LucasArts;3.11;2.31;0.62;0.14;0.04;5th Gen;Home Console;Nintendo;star wars episode i racer
13805;Star Wars Episode I: Battle for Naboo;Nintendo 64;2000;Factor 5;0.26;0.21;0.05;0.0;0.0;5th Gen;Home Console;Nintendo;star wars episode i battle for naboo
13806;Star Wars Episode I: The Phantom Menace;PlayStation;1999;Big Ape Productions;1.75;0.72;0.89;0.04;0.1;5th Gen;Home Console;Sony;star wars episode i the phantom menace
13807;Star Wars Episode III: Revenge of the Sith;Nintendo DS;2005;Ubisoft Montreal;0.3;0.25;0.03;0.0;0.02;7th Gen;Handheld;Nintendo;star wars episode iii revenge of the sith
13808;Star Wars Episode III: Revenge of the Sith;PlayStation 2;2005;The Collective;3.32;1.47;1.39;0.03;0.43;6th Gen;Home Console;Sony;star wars episode iii revenge of the sith
13809;Star Wars Episode III: Revenge of the Sith;Xbox;2005;The Collective;1.24;0.82;0.38;0.0;0.04;6th Gen;Home Console;Microsoft;star wars episode iii revenge of the sith
13810;Star Wars Jedi Knight II: Jedi Outcast;GameCube;2002;Vicarious Visions;0.24;0.18;0.05;0.0;0.01;6th Gen;Home Console;Nintendo;star wars jedi knight ii jedi outcast
13811;Star Wars Jedi Knight II: Jedi Outcast;Xbox;2003;Vicarious Visions;0.31;0.23;0.07;0.0;0.01;6th Gen;Home Console;Microsoft;star wars jedi knight ii jedi outcast
13812;Star Wars Jedi Knight: Jedi Academy;Xbox;2003;Vicarious Visions;0.46;0.34;0.1;0.0;0.02;6th Gen;Home Console;Microsoft;star wars jedi knight jedi academy
13813;Star Wars Knights of the Old Republic II: The Sith Lords;Xbox;2004;Obsidian Entertainment;1.37;0.99;0.33;0.0;0.05;6th Gen;Home Console;Microsoft;star wars knights of the old republic ii the sith lords
13814;Star Wars Racer Revenge;PlayStation 2;2002;Rainbow Studios;0.31;0.15;0.12;0.0;0.04;6th Gen;Home Console;Sony;star wars racer revenge
13815;Star Wars Rogue Leader: Rogue Squadron II;GameCube;2001;Factor 5;1.9;1.03;0.75;0.03;0.09;6th Gen;Home Console;Nintendo;star wars rogue leader rogue squadron ii
13816;Star Wars Rogue Squadron III: Rebel Strike;GameCube;2003;Factor 5;0.8;0.62;0.16;0.0;0.02;6th Gen;Home Console;Nintendo;star wars rogue squadron iii rebel strike
13817;Star Wars Starfighter: Special Edition;Xbox;2001;Secret Level;0.42;0.3;0.1;0.0;0.02;6th Gen;Home Console;Microsoft;star wars starfighter special edition
13818;Star Wars The Clone Wars: Jedi Alliance;Nintendo DS;2008;Krome Studios;0.78;0.61;0.11;0.0;0.06;7th Gen;Handheld;Nintendo;star wars the clone wars jedi alliance
13819;Star Wars The Clone Wars: Lightsaber Duels;Wii;2008;Krome Studios;1.65;1.21;0.3;0.0;0.14;7th Gen;Home Console;Nintendo;star wars the clone wars lightsaber duels
13820;Star Wars The Clone Wars: Republic Heroes;Nintendo DS;2009;Krome Studios;0.4;0.22;0.14;0.0;0.04;7th Gen;Handheld;Nintendo;star wars the clone wars republic heroes
13821;Star Wars The Clone Wars: Republic Heroes;PlayStation 2;2009;Krome Studios;0.26;0.17;0.01;0.0;0.08;6th Gen;Home Console;Sony;star wars the clone wars republic heroes
13822;Star Wars The Clone Wars: Republic Heroes;PlayStation 3;2009;Krome Studios;0.44;0.19;0.18;0.0;0.07;7th Gen;Home Console;Sony;star wars the clone wars republic heroes
13823;Star Wars The Clone Wars: Republic Heroes;PlayStation Portable;2009;Krome Studios;0.41;0.21;0.13;0.0;0.07;6th Gen;Handheld;Sony;star wars the clone wars republic heroes
13824;Star Wars The Clone Wars: Republic Heroes;Wii;2009;Krome Studios;0.8;0.43;0.3;0.0;0.07;7th Gen;Home Console;Nintendo;star wars the clone wars republic heroes
13825;Star Wars The Clone Wars: Republic Heroes;Xbox 360;2009;Krome Studios;0.39;0.18;0.17;0.0;0.04;7th Gen;Home Console;Microsoft;star wars the clone wars republic heroes
13826;Star Wars: Battlefront;PlayStation 2;2004;;3.62;1.93;1.22;0.03;0.44;6th Gen;Home Console;Sony;star wars battlefront
13827;Star Wars: Battlefront;Xbox;2004;;1.76;1.24;0.45;0.0;0.07;6th Gen;Home Console;Microsoft;star wars battlefront
13828;Star Wars: Battlefront II;PlayStation 2;2005;;3.6;2.18;1.02;0.03;0.37;6th Gen;Home Console;Sony;star wars battlefront ii
13829;Star Wars: Battlefront II;PlayStation Portable;2005;;1.23;1.05;0.06;0.01;0.11;6th Gen;Handheld;Sony;star wars battlefront ii
13830;Star Wars: Battlefront II;Xbox;2005;;1.67;1.22;0.39;0.0;0.06;6th Gen;Home Console;Microsoft;star wars battlefront ii
13831;Star Wars: Bounty Hunter;GameCube;2002;LucasArts;0.26;0.2;0.05;0.0;0.01;6th Gen;Home Console;Nintendo;star wars bounty hunter
13832;Star Wars: Bounty Hunter;PlayStation 2;2002;LucasArts;1.09;0.53;0.42;0.0;0.14;6th Gen;Home Console;Sony;star wars bounty hunter
13833;Star Wars: Clone Wars;GameCube;2002;Pandemic Studios;0.4;0.31;0.08;0.0;0.01;6th Gen;Home Console;Nintendo;star wars clone wars
13834;Star Wars: Clone Wars;PlayStation 2;2002;Pandemic Studios;0.49;0.24;0.19;0.0;0.06;6th Gen;Home Console;Sony;star wars clone wars
13835;Star Wars: Clone Wars;Xbox;2003;Pandemic Studios;0.13;0.1;0.03;0.0;0.0;6th Gen;Home Console;Microsoft;star wars clone wars
13836;Star Wars: Dark Forces;PlayStation;1996;LucasArts;0.56;0.31;0.21;0.0;0.04;5th Gen;Home Console;Sony;star wars dark forces
13837;Star Wars: Demolition;PlayStation;2000;Luxoflux, Inc.;0.45;0.25;0.17;0.0;0.03;5th Gen;Home Console;Sony;star wars demolition
13838;Star Wars: Jedi Starfighter;PlayStation 2;2002;Secret Level;0.49;0.24;0.19;0.0;0.06;6th Gen;Home Console;Sony;star wars jedi starfighter
13839;Star Wars: Jedi Starfighter;Xbox;2002;Secret Level;0.44;0.35;0.07;0.0;0.02;6th Gen;Home Console;Microsoft;star wars jedi starfighter
13840;Star Wars: Knights of the Old Republic;Xbox;2003;BioWare Corp.;2.2;1.68;0.44;0.0;0.08;6th Gen;Home Console;Microsoft;star wars knights of the old republic
13841;Star Wars: Lethal Alliance;Nintendo DS;2006;Ubisoft Casablanca;0.1;0.08;0.01;0.0;0.01;7th Gen;Handheld;Nintendo;star wars lethal alliance
13842;Star Wars: Lethal Alliance;PlayStation Portable;2006;Ubisoft Montreal;0.13;0.11;0.01;0.0;0.01;6th Gen;Handheld;Sony;star wars lethal alliance
13843;Star Wars: Masters of Teras Kasi;PlayStation;1997;LucasArts;0.68;0.38;0.26;0.0;0.04;5th Gen;Home Console;Sony;star wars masters of teras kasi
13844;Star Wars: Obi-Wan;Xbox;2001;LucasArts;0.7;0.52;0.16;0.0;0.02;6th Gen;Home Console;Microsoft;star wars obi wan
13845;Star Wars: Rebel Assault II - The Hidden Empire;PlayStation;1996;Factor 5;0.88;0.49;0.33;0.0;0.06;5th Gen;Home Console;Sony;star wars rebel assault ii the hidden empire
13846;Star Wars: Republic Commando;Xbox;2005;LucasArts;0.67;0.48;0.17;0.0;0.02;6th Gen;Home Console;Microsoft;star wars republic commando
13847;Star Wars: Rogue Squadron;Nintendo 64;1998;Factor 5;2.17;1.6;0.46;0.08;0.03;5th Gen;Home Console;Nintendo;star wars rogue squadron
13848;Star Wars: Shadows of the Empire;Nintendo 64;1996;LucasArts;2.65;2.0;0.5;0.12;0.03;5th Gen;Home Console;Nintendo;star wars shadows of the empire
13849;Star Wars: Starfighter;PlayStation 2;2001;LucasArts;1.76;0.61;0.87;0.02;0.26;6th Gen;Home Console;Sony;star wars starfighter
13850;Star Wars: Super Bombad Racing;PlayStation 2;2001;Lucas Learning;0.16;0.08;0.06;0.0;0.02;6th Gen;Home Console;Sony;star wars super bombad racing
13851;Star Wars: The Clone Wars & Tetris Worlds;Xbox;2003;Various;0.19;0.14;0.04;0.0;0.01;6th Gen;Home Console;Microsoft;star wars the clone wars & tetris worlds
13852;Star Wars: The Force Unleashed;Nintendo DS;2008;n-Space;0.88;0.5;0.29;0.0;0.09;7th Gen;Handheld;Nintendo;star wars the force unleashed
13854;Star Wars: The Force Unleashed;PlayStation 3;2008;LucasArts;2.22;1.01;0.86;0.0;0.35;7th Gen;Home Console;Sony;star wars the force unleashed
13855;Star Wars: The Force Unleashed;PlayStation Portable;2008;Krome Studios;1.08;0.43;0.41;0.0;0.24;6th Gen;Handheld;Sony;star wars the force unleashed
13856;Star Wars: The Force Unleashed;Wii;2008;Krome Studios;1.86;1.11;0.56;0.0;0.19;7th Gen;Home Console;Nintendo;star wars the force unleashed
13857;Star Wars: The Force Unleashed;Xbox 360;2008;LucasArts;2.78;1.74;0.78;0.0;0.26;7th Gen;Home Console;Microsoft;star wars the force unleashed
13859;Star Wars: The Force Unleashed II;Nintendo DS;2010;LucasArts;0.22;0.17;0.03;0.0;0.02;7th Gen;Handheld;Nintendo;star wars the force unleashed ii
13860;Star Wars: The Force Unleashed II;PlayStation 3;2010;LucasArts;1.51;0.8;0.5;0.0;0.21;7th Gen;Home Console;Sony;star wars the force unleashed ii
13861;Star Wars: The Force Unleashed II;Wii;2010;LucasArts;0.78;0.53;0.19;0.0;0.06;7th Gen;Home Console;Nintendo;star wars the force unleashed ii
13862;Star Wars: The Force Unleashed II;Xbox 360;2010;LucasArts;1.44;0.95;0.37;0.0;0.12;7th Gen;Home Console;Microsoft;star wars the force unleashed ii
13866;Starcraft 64;Nintendo 64;2000;Mass Media;0.16;0.13;0.03;0.0;0.0;5th Gen;Home Console;Nintendo;starcraft 64
13867;Stardew Valley;PlayStation 4;2017;ConcernedApe;0.1;0.04;0.04;0.0;0.02;8th Gen;Home Console;Sony;stardew valley
13870;Starhawk;PlayStation 3;2012;LightBox Interactive;0.29;0.18;0.05;0.03;0.03;7th Gen;Home Console;Sony;starhawk
13871;Starhawk;PlayStation 3;2012;LightBox Interactive;0.28;0.18;0.05;0.02;0.03;7th Gen;Home Console;Sony;starhawk
13873;Starlink: Battle for Atlas;Switch;2018;Ubisoft Toronto;0.57;0.35;0.17;0.0;0.05;8th Gen;Hybrid;Nintendo;starlink battle for atlas
13889;Starshot: Space Circus Fever;Nintendo 64;1999;Infogrames;0.03;0.02;0.01;0.0;0.0;5th Gen;Home Console;Nintendo;starshot space circus fever
13890;Starsky & Hutch;GameCube;2004;Minds-Eye Productions;0.1;0.08;0.02;0.0;0.0;6th Gen;Home Console;Nintendo;starsky & hutch
13891;Starsky & Hutch;PlayStation 2;2003;Minds-Eye Productions;0.92;0.45;0.35;0.0;0.12;6th Gen;Home Console;Sony;starsky & hutch
13892;Starsky & Hutch;Xbox;2003;Minds-Eye Productions;0.23;0.17;0.05;0.0;0.01;6th Gen;Home Console;Microsoft;starsky & hutch
13893;Start the Party!;PlayStation 3;2010;Supermassive Games Ltd.;0.61;0.07;0.41;0.0;0.13;7th Gen;Home Console;Sony;start the party!
13894;Start the Party! Save the World;PlayStation 3;2011;Supermassive Games Ltd.;0.1;0.0;0.08;0.0;0.02;7th Gen;Home Console;Sony;start the party! save the world
13895;Starwinder: The Ultimate Space Race;PlayStation;1996;Mindscape;0.05;0.03;0.02;0.0;0.0;5th Gen;Home Console;Sony;starwinder the ultimate space race
13896;State of Decay;Xbox One;2015;;0.21;0.14;0.05;0.0;0.02;8th Gen;Home Console;Microsoft;state of decay
13897;State of Decay 2;Xbox One;2018;Undead Labs;0.45;0.27;0.14;0.0;0.04;8th Gen;Home Console;Microsoft;state of decay 2
13898;State of Decay: Year One Survival Edition;Xbox One;2015;Undead Labs;0.21;0.14;0.05;0.0;0.02;8th Gen;Home Console;Microsoft;state of decay year one survival edition
13899;State of Emergency;PlayStation 2;2002;VIS Entertainment;1.75;0.86;0.67;0.0;0.22;6th Gen;Home Console;Sony;state of emergency
13900;State of Emergency;Xbox;2003;VIS Entertainment;0.18;0.13;0.04;0.0;0.01;6th Gen;Home Console;Microsoft;state of emergency
13901;State of Emergency 2;PlayStation 2;2006;DC Studios;0.08;0.04;0.03;0.0;0.01;6th Gen;Home Console;Sony;state of emergency 2
13909;Steambot Chronicles;PlayStation 2;2006;Irem Software Engineering;0.03;0.02;0.01;0.0;0.0;6th Gen;Home Console;Sony;steambot chronicles
13912;Steel Battalion;Xbox;2002;Capcom Production Studio 4 / Nude Maker Co., Ltd.;0.09;0.05;0.02;0.02;0.0;6th Gen;Home Console;Microsoft;steel battalion
13913;Steel Battalion: Heavy Armor;Xbox 360;2012;From Software;0.13;0.08;0.02;0.02;0.01;7th Gen;Home Console;Microsoft;steel battalion heavy armor
13914;Steel Battalion: Line of Contact;Xbox;2004;Capcom Production Studio 4 / Nude Maker Co., Ltd.;0.03;0.02;0.01;0.0;0.0;6th Gen;Home Console;Microsoft;steel battalion line of contact
13915;Steel Diver;Nintendo 3DS;2011;Nintendo EAD;0.5;0.31;0.1;0.05;0.04;8th Gen;Handheld;Nintendo;steel diver
13918;Steep;PlayStation 4;2016;Ubisoft Annecy;1.0;0.23;0.6;0.02;0.15;8th Gen;Home Console;Sony;steep
13919;Steep;Xbox One;2016;Ubisoft Annecy;0.48;0.24;0.2;0.0;0.04;8th Gen;Home Console;Microsoft;steep
13920;"Steins;Gate";PlayStation 3;2015;5pb. Inc.;0.06;0.01;0.02;0.02;0.01;7th Gen;Home Console;Sony;"steins;gate"
13921;"Steins;Gate";PlayStation 3;2012;;0.08;0.01;0.04;0.02;0.01;7th Gen;Home Console;Sony;"steins;gate"
13923;"Steins;Gate";PlayStation Vita;2015;5pb. Inc.;0.1;0.04;0.04;0.0;0.02;8th Gen;Handheld;Sony;"steins;gate"
13924;"Steins;Gate";PlayStation Vita;2013;;0.21;0.07;0.09;0.0;0.05;8th Gen;Handheld;Sony;"steins;gate"
13929;"Steins;Gate 0";PlayStation Vita;2016;5pb. Inc.;0.16;0.0;0.07;0.07;0.02;8th Gen;Handheld;Sony;"steins;gate 0"
13942;Stella Deus: The Gate of Eternity;PlayStation 2;2005;Pinegrow;0.08;0.04;0.03;0.0;0.01;6th Gen;Home Console;Sony;stella deus the gate of eternity
13943;Stella Glow;Nintendo 3DS;2015;imageepoch Inc.;0.26;0.17;0.01;0.06;0.02;8th Gen;Handheld;Nintendo;stella glow
13944;Stern Pinball Arcade;Switch;2017;System 3 Software;0.07;0.05;0.01;0.0;0.01;8th Gen;Hybrid;Nintendo;stern pinball arcade
13945;Still Life;Xbox;2005;Microids;0.07;0.05;0.02;0.0;0.0;6th Gen;Home Console;Microsoft;still life
13946;StokEd;Xbox 360;2009;Bongfish;0.21;0.18;0.01;0.0;0.02;7th Gen;Home Console;Microsoft;stoked
13947;Stoked: Big Air Edition;Xbox 360;2009;Bongfish GmbH;0.04;0.02;0.02;0.0;0.0;7th Gen;Home Console;Microsoft;stoked big air edition
13948;Stolen;PlayStation 2;2005;Blue 52;0.03;0.02;0.01;0.0;0.0;6th Gen;Home Console;Sony;stolen
13955;Stormrise;PlayStation 3;2009;The Creative Assembly;0.17;0.13;0.02;0.0;0.02;7th Gen;Home Console;Sony;stormrise
13956;Stormrise;Xbox 360;2009;The Creative Assembly;0.15;0.11;0.03;0.0;0.01;7th Gen;Home Console;Microsoft;stormrise
13959;Story of Seasons;Nintendo 3DS;2015;Marvelous;0.44;0.0;0.15;0.28;0.01;8th Gen;Handheld;Nintendo;story of seasons
13960;Story of Seasons;Nintendo 3DS;2014;;0.4;0.0;0.13;0.26;0.01;8th Gen;Handheld;Nintendo;story of seasons
13962;Story of Seasons: Trio of Towns;Nintendo 3DS;2017;Marvelous Entertainment;0.5;0.19;0.06;0.22;0.03;8th Gen;Handheld;Nintendo;story of seasons trio of towns
13964;Strange Brigade;PlayStation 4;2018;Rebellion Developments;0.1;0.05;0.03;0.0;0.02;8th Gen;Home Console;Sony;strange brigade
13965;Strange Brigade;Xbox One;2018;Rebellion Developments;0.06;0.04;0.01;0.0;0.01;8th Gen;Home Console;Microsoft;strange brigade
13966;Stranger of Sword City;PlayStation Vita;2016;Experience Inc.;0.07;0.04;0.01;0.0;0.02;8th Gen;Handheld;Sony;stranger of sword city
13967;Stranger of Sword City;PlayStation Vita;2015;;0.05;0.02;0.02;0.0;0.01;8th Gen;Handheld;Sony;stranger of sword city
13969;Stranglehold;PlayStation 3;2007;Midway Games;0.3;0.24;0.03;0.0;0.03;7th Gen;Home Console;Sony;stranglehold
13970;Stranglehold;Xbox 360;2007;Midway Games;0.84;0.41;0.33;0.01;0.09;7th Gen;Home Console;Microsoft;stranglehold
13975;Streak: Hoverboard Racing;PlayStation;1998;SingleTrac;0.16;0.09;0.06;0.0;0.01;5th Gen;Home Console;Sony;streak hoverboard racing
13976;Street Fighter 30th Anniversary Collection;PlayStation 4;2018;Capcom;0.24;0.11;0.07;0.02;0.04;8th Gen;Home Console;Sony;street fighter 30th anniversary collection
13977;Street Fighter 30th Anniversary Collection;Switch;2018;Capcom;0.19;0.12;0.04;0.01;0.02;8th Gen;Hybrid;Nintendo;street fighter 30th anniversary collection
13978;Street Fighter 30th Anniversary Collection;Xbox One;2018;Capcom;0.07;0.05;0.01;0.0;0.01;8th Gen;Home Console;Microsoft;street fighter 30th anniversary collection
13979;Street Fighter Alpha 2;PlayStation;1996;Capcom;0.86;0.14;0.09;0.57;0.06;5th Gen;Home Console;Sony;street fighter alpha 2
13980;Street Fighter Alpha 3;PlayStation;1998;;1.03;0.38;0.12;0.51;0.02;5th Gen;Home Console;Sony;street fighter alpha 3
13981;Street Fighter Alpha 3 MAX;PlayStation Portable;2006;Capcom;0.33;0.27;0.01;0.02;0.03;6th Gen;Handheld;Sony;street fighter alpha 3 max
13982;Street Fighter Alpha Anthology;PlayStation 2;2006;Capcom Production Studio 2;0.24;0.11;0.08;0.02;0.03;6th Gen;Home Console;Sony;street fighter alpha anthology
13983;Street Fighter Alpha: Warriors' Dreams;PlayStation;1995;Capcom;0.76;0.17;0.11;0.43;0.05;5th Gen;Home Console;Sony;street fighter alpha warriors dreams
13984;Street Fighter Anniversary Collection;PlayStation 2;2004;Capcom;0.65;0.32;0.25;0.0;0.08;6th Gen;Home Console;Sony;street fighter anniversary collection
13985;Street Fighter Anniversary Collection;Xbox;2005;Capcom;0.15;0.11;0.03;0.0;0.01;6th Gen;Home Console;Microsoft;street fighter anniversary collection
13987;Street Fighter EX Plus Alpha;PlayStation;1997;Arika;0.75;0.28;0.19;0.23;0.05;5th Gen;Home Console;Sony;street fighter ex plus alpha
13988;Street Fighter EX2 Plus;PlayStation;1999;Arika;0.24;0.13;0.09;0.0;0.02;5th Gen;Home Console;Sony;street fighter ex2 plus
13989;Street Fighter EX3;PlayStation 2;2000;Arika;0.85;0.32;0.25;0.2;0.08;6th Gen;Home Console;Sony;street fighter ex3
13990;Street Fighter IV;PlayStation 3;2009;Capcom / Dimps Corporation;4.2;2.04;1.05;0.59;0.52;7th Gen;Home Console;Sony;street fighter iv
13991;Street Fighter IV;Xbox 360;2009;Capcom / Dimps Corporation;2.94;1.83;0.7;0.15;0.26;7th Gen;Home Console;Microsoft;street fighter iv
13992;Street Fighter V;PlayStation 4;2016;Capcom;1.4;0.64;0.42;0.12;0.22;8th Gen;Home Console;Sony;street fighter v
13993;Street Fighter X Tekken;PlayStation 3;2012;Capcom;0.84;0.42;0.22;0.1;0.1;7th Gen;Home Console;Sony;street fighter x tekken
13994;Street Fighter X Tekken;PlayStation Vita;2012;;0.24;0.14;0.05;0.01;0.04;8th Gen;Handheld;Sony;street fighter x tekken
13995;Street Fighter X Tekken;Xbox 360;2012;Capcom;0.49;0.32;0.1;0.03;0.04;7th Gen;Home Console;Microsoft;street fighter x tekken
13996;Street Fighter x Tekken;PlayStation Vita;2012;Capcom;0.2;0.1;0.05;0.01;0.04;8th Gen;Handheld;Sony;street fighter x tekken
13997;Street Fighter: The Movie;PlayStation;1995;Incredible Technologies;0.18;0.1;0.07;0.0;0.01;5th Gen;Home Console;Sony;street fighter the movie
13998;Street Hoops;GameCube;2002;Black Ops Entertainment;0.11;0.09;0.02;0.0;0.0;6th Gen;Home Console;Nintendo;street hoops
13999;Street Hoops;PlayStation 2;2002;Black Ops Entertainment;0.92;0.45;0.35;0.0;0.12;6th Gen;Home Console;Sony;street hoops
14000;Street Hoops;Xbox;2002;Black Ops Entertainment;0.28;0.21;0.06;0.0;0.01;6th Gen;Home Console;Microsoft;street hoops
14001;Street Racer;PlayStation;1996;Vivid Image;0.16;0.09;0.06;0.0;0.01;5th Gen;Home Console;Sony;street racer
14002;Street Sk8er;PlayStation;1999;Micro Cabin;0.66;0.37;0.25;0.0;0.04;5th Gen;Home Console;Sony;street sk8er
14004;Stretch Panic;PlayStation 2;2001;Treasure Co., Ltd.;0.05;0.02;0.02;0.0;0.01;6th Gen;Home Console;Sony;stretch panic
14007;Strider 2;PlayStation;2000;Capcom;0.09;0.05;0.03;0.0;0.01;5th Gen;Home Console;Sony;strider 2
14008;Strike Force Bowling;GameCube;2005;Lab Rats Games;0.06;0.05;0.01;0.0;0.0;6th Gen;Home Console;Nintendo;strike force bowling
14009;Strike Force Bowling;PlayStation 2;2004;Lab Rats Games;0.62;0.3;0.24;0.0;0.08;6th Gen;Home Console;Sony;strike force bowling
14010;Strike Force Bowling;Xbox;2004;Lab Rats Games;0.04;0.03;0.01;0.0;0.0;6th Gen;Home Console;Microsoft;strike force bowling
14011;Strike Point;PlayStation;1996;MotiveTime, Ltd.;0.07;0.04;0.03;0.0;0.0;5th Gen;Home Console;Sony;strike point
14017;Striker 96;PlayStation;1996;Rage Software;0.08;0.04;0.03;0.0;0.01;5th Gen;Home Console;Sony;striker 96
14018;Strikers 1945;PlayStation;2001;Psikyo;0.13;0.07;0.05;0.0;0.01;5th Gen;Home Console;Sony;strikers 1945
14020;Stuart Little 3: Big Photo Adventure;PlayStation 2;2005;Magenta Software;0.08;0.04;0.03;0.0;0.01;6th Gen;Home Console;Sony;stuart little 3 big photo adventure
14021;Stubbs the Zombie in Rebel Without a Pulse;Xbox;2005;Wideload Games;0.1;0.08;0.02;0.0;0.0;6th Gen;Home Console;Microsoft;stubbs the zombie in rebel without a pulse
14022;Stunt GP;PlayStation 2;2001;Team17 Software;0.05;0.02;0.02;0.0;0.01;6th Gen;Home Console;Sony;stunt gp
14023;Stuntman;PlayStation 2;2002;Reflections Interactive;1.55;0.76;0.59;0.0;0.2;6th Gen;Home Console;Sony;stuntman
14024;Stuntman: Ignition;PlayStation 2;2007;Paradigm Entertainment;0.26;0.13;0.1;0.0;0.03;6th Gen;Home Console;Sony;stuntman ignition
14025;Stuntman: Ignition;PlayStation 3;2007;Paradigm Entertainment;0.53;0.17;0.26;0.0;0.1;7th Gen;Home Console;Sony;stuntman ignition
