;Name;Platform_norm;Year;developer;Global_Sales;NA_Sales;EU_Sales;JP_Sales;Other_Sales;Generation;Console_Type;Company;Name_norm
3840;Juiced 2: Hot Import Nights;PlayStation 2;2007;Juice Games;0.4;0.19;0.15;0.01;0.05;6th Gen;Home Console;Sony;juiced 2 hot import nights
3841;Juiced 2: Hot Import Nights;PlayStation 3;2007;Juice Games;0.25;0.18;0.04;0.01;0.02;7th Gen;Home Console;Sony;juiced 2 hot import nights
3842;Juiced 2: Hot Import Nights;PlayStation Portable;2007;Juice Games;0.37;0.06;0.2;0.0;0.11;6th Gen;Handheld;Sony;juiced 2 hot import nights
3843;Juiced 2: Hot Import Nights;Xbox 360;2007;Juice Games;0.63;0.22;0.34;0.0;0.07;7th Gen;Home Console;Microsoft;juiced 2 hot import nights
3844;Juiced: Eliminator;PlayStation Portable;2006;Juice Games;0.43;0.11;0.2;0.0;0.12;6th Gen;Handheld;Sony;juiced eliminator
3845;Jumper: Griffin's Story;PlayStation 2;2008;Collision Studios;0.07;0.03;0.03;0.0;0.01;6th Gen;Home Console;Sony;jumper griffins story
3846;Jumping Flash!;PlayStation;1995;Exact;0.31;0.05;0.03;0.21;0.02;5th Gen;Home Console;Sony;jumping flash!
3847;Jumping Flash! 2;PlayStation;1996;Exact;0.25;0.05;0.03;0.15;0.02;5th Gen;Home Console;Sony;jumping flash! 2
3848;Junior Brain Trainer;Nintendo DS;2009;Sanuk Games;1.03;0.23;0.71;0.0;0.09;7th Gen;Handheld;Nintendo;junior brain trainer
3849;Junior Brain Trainer;Nintendo DS;2008;;1.07;0.23;0.74;0.0;0.1;7th Gen;Handheld;Nintendo;junior brain trainer
3850;Junior Brain Trainer 2;Nintendo DS;2011;Sanuk Games;0.28;0.04;0.21;0.0;0.03;7th Gen;Handheld;Nintendo;junior brain trainer 2
3851;Junior Classic Books & Fairytales;Nintendo DS;2010;Navarre Corp;0.08;0.06;0.01;0.0;0.01;7th Gen;Handheld;Nintendo;junior classic books & fairytales
3852;Junior Classic Games;Nintendo DS;2009;Uacari;0.38;0.26;0.09;0.0;0.03;7th Gen;Handheld;Nintendo;junior classic games
3853;Junior Mystery Quest;Nintendo DS;2011;Navarre Corp;0.09;0.07;0.01;0.0;0.01;7th Gen;Handheld;Nintendo;junior mystery quest
3854;Jupiter Strike;PlayStation;1995;Taito Corporation;0.11;0.06;0.04;0.0;0.01;5th Gen;Home Console;Sony;jupiter strike
3855;Jurassic Park: Operation Genesis;PlayStation 2;2003;Blue Tongue;0.26;0.13;0.1;0.0;0.03;6th Gen;Home Console;Sony;jurassic park operation genesis
3856;Jurassic Park: Operation Genesis;Xbox;2003;Blue Tongue;0.06;0.05;0.01;0.0;0.0;6th Gen;Home Console;Microsoft;jurassic park operation genesis
3857;Jurassic: The Hunted;PlayStation 2;2009;Activision;0.15;0.07;0.06;0.0;0.02;6th Gen;Home Console;Sony;jurassic the hunted
3858;Jurassic World Evolution;PlayStation 4;2018;Frontier Developments;0.47;0.14;0.25;0.0;0.08;8th Gen;Home Console;Sony;jurassic world evolution
3859;Jurassic World Evolution;Xbox One;2018;Frontier Developments;0.26;0.15;0.09;0.0;0.02;8th Gen;Home Console;Microsoft;jurassic world evolution
3860;Just Cause;PlayStation 2;2006;Avalanche Studios;0.02;0.01;0.01;0.0;0.0;6th Gen;Home Console;Sony;just cause
3861;Just Cause;Xbox 360;2006;Avalanche Studios;0.15;0.1;0.03;0.01;0.01;7th Gen;Home Console;Microsoft;just cause
3862;Just Cause 2;PlayStation 3;2010;Avalanche Studios;1.75;0.45;0.92;0.06;0.32;7th Gen;Home Console;Sony;just cause 2
3863;Just Cause 2;Xbox 360;2010;Avalanche Studios;1.61;0.59;0.83;0.02;0.17;7th Gen;Home Console;Microsoft;just cause 2
3864;Just Cause 3;PlayStation 4;2015;Avalanche Studios;1.99;0.53;1.07;0.09;0.3;8th Gen;Home Console;Sony;just cause 3
3865;Just Cause 3;Xbox One;2015;Avalanche Studios;1.02;0.52;0.41;0.0;0.09;8th Gen;Home Console;Microsoft;just cause 3
3866;Just Cause 4;PlayStation 4;2018;Avalanche Studios;0.56;0.18;0.26;0.03;0.09;8th Gen;Home Console;Sony;just cause 4
3867;Just Cause 4;Xbox One;2018;Avalanche Studios;0.29;0.17;0.09;0.0;0.03;8th Gen;Home Console;Microsoft;just cause 4
3868;Just Dance;Wii;2009;Ubisoft Paris;7.27;3.51;3.03;0.0;0.73;7th Gen;Home Console;Nintendo;just dance
3869;Just Dance 2;Wii;2010;Ubisoft Paris;9.52;5.84;2.89;0.01;0.78;7th Gen;Home Console;Nintendo;just dance 2
3870;Just Dance 2: Extra Songs;Wii;2011;Ubisoft Paris;0.2;0.0;0.17;0.0;0.03;7th Gen;Home Console;Nintendo;just dance 2 extra songs
3871;Just Dance 2014;PlayStation 3;2013;Ubisoft Paris;0.39;0.17;0.15;0.0;0.07;7th Gen;Home Console;Sony;just dance 2014
3872;Just Dance 2014;PlayStation 4;2013;Ubisoft Paris;0.47;0.21;0.18;0.0;0.08;8th Gen;Home Console;Sony;just dance 2014
3873;Just Dance 2014;Wii;2013;Ubisoft Paris;3.9;1.91;1.66;0.0;0.33;7th Gen;Home Console;Nintendo;just dance 2014
3874;Just Dance 2014;Wii U;2013;Ubisoft Paris;0.65;0.34;0.25;0.0;0.06;8th Gen;Home Console;Nintendo;just dance 2014
3875;Just Dance 2014;Xbox 360;2013;Ubisoft Paris;1.03;0.75;0.18;0.0;0.1;7th Gen;Home Console;Microsoft;just dance 2014
3876;Just Dance 2014;Xbox One;2013;Ubisoft Paris;0.47;0.31;0.12;0.0;0.04;8th Gen;Home Console;Microsoft;just dance 2014
3877;Just Dance 2015;PlayStation 3;2014;Ubisoft Paris;0.28;0.15;0.08;0.0;0.05;7th Gen;Home Console;Sony;just dance 2015
3878;Just Dance 2015;PlayStation 4;2014;Ubisoft Paris;0.41;0.21;0.13;0.0;0.07;8th Gen;Home Console;Sony;just dance 2015
3879;Just Dance 2015;Wii;2014;Ubisoft Paris;2.09;1.0;0.91;0.0;0.18;7th Gen;Home Console;Nintendo;just dance 2015
3880;Just Dance 2015;Wii U;2014;Ubisoft Paris;0.76;0.4;0.29;0.0;0.07;8th Gen;Home Console;Nintendo;just dance 2015
3881;Just Dance 2015;Xbox 360;2014;Ubisoft Paris;0.61;0.42;0.13;0.0;0.06;7th Gen;Home Console;Microsoft;just dance 2015
3882;Just Dance 2015;Xbox One;2014;Ubisoft Paris;0.54;0.36;0.13;0.0;0.05;8th Gen;Home Console;Microsoft;just dance 2015
3883;Just Dance 2016;PlayStation 3;2015;Ubisoft Paris;0.22;0.12;0.06;0.0;0.04;7th Gen;Home Console;Sony;just dance 2016
3884;Just Dance 2016;PlayStation 4;2015;Ubisoft Paris;0.39;0.19;0.13;0.0;0.07;8th Gen;Home Console;Sony;just dance 2016
3885;Just Dance 2016;Wii;2015;Ubisoft Paris;1.1;0.43;0.58;0.0;0.09;7th Gen;Home Console;Nintendo;just dance 2016
3886;Just Dance 2016;Wii U;2015;Ubisoft Paris;0.59;0.29;0.25;0.0;0.05;8th Gen;Home Console;Nintendo;just dance 2016
3887;Just Dance 2016;Xbox 360;2015;Ubisoft Paris;0.36;0.26;0.06;0.0;0.04;7th Gen;Home Console;Microsoft;just dance 2016
3888;Just Dance 2016;Xbox One;2015;Ubisoft Paris;0.38;0.3;0.04;0.0;0.04;8th Gen;Home Console;Microsoft;just dance 2016
3889;Just Dance 2017;PlayStation 3;2016;Ubisoft Paris;0.13;0.05;0.06;0.0;0.02;7th Gen;Home Console;Sony;just dance 2017
3890;Just Dance 2017;PlayStation 4;2016;Ubisoft Paris;0.24;0.08;0.12;0.0;0.04;8th Gen;Home Console;Sony;just dance 2017
3891;Just Dance 2017;Switch;2017;Ubisoft Paris;0.29;0.07;0.2;0.0;0.02;8th Gen;Hybrid;Nintendo;just dance 2017
3892;Just Dance 2017;Wii;2016;Ubisoft Paris;0.99;0.4;0.51;0.0;0.08;7th Gen;Home Console;Nintendo;just dance 2017
3893;Just Dance 2017;Wii U;2016;Ubisoft Paris;0.44;0.19;0.21;0.0;0.04;8th Gen;Home Console;Nintendo;just dance 2017
3894;Just Dance 2017;Xbox 360;2016;Ubisoft Paris;0.29;0.19;0.07;0.0;0.03;7th Gen;Home Console;Microsoft;just dance 2017
3895;Just Dance 2017;Xbox One;2016;Ubisoft Paris;0.33;0.25;0.05;0.0;0.03;8th Gen;Home Console;Microsoft;just dance 2017
3896;Just Dance 2018;PlayStation 3;2017;Ubisoft Paris;0.06;0.02;0.03;0.0;0.01;7th Gen;Home Console;Sony;just dance 2018
3897;Just Dance 2018;PlayStation 4;2017;Ubisoft Paris;0.3;0.1;0.15;0.0;0.05;8th Gen;Home Console;Sony;just dance 2018
3898;Just Dance 2018;Switch;2017;Ubisoft Paris;0.76;0.3;0.4;0.0;0.06;8th Gen;Hybrid;Nintendo;just dance 2018
3899;Just Dance 2018;Wii;2017;Ubisoft Paris;0.39;0.14;0.22;0.0;0.03;7th Gen;Home Console;Nintendo;just dance 2018
3900;Just Dance 2018;Wii U;2017;Ubisoft Paris;0.17;0.07;0.09;0.0;0.01;8th Gen;Home Console;Nintendo;just dance 2018
3901;Just Dance 2018;Xbox 360;2017;Ubisoft Paris;0.1;0.06;0.03;0.0;0.01;7th Gen;Home Console;Microsoft;just dance 2018
3902;Just Dance 2018;Xbox One;2017;Ubisoft Paris;0.21;0.15;0.04;0.0;0.02;8th Gen;Home Console;Microsoft;just dance 2018
3903;Just Dance 2019;PlayStation 4;2018;Ubisoft Paris;0.17;0.11;0.03;0.0;0.03;8th Gen;Home Console;Sony;just dance 2019
3904;Just Dance 2019;Switch;2018;Ubisoft Paris;0.76;0.43;0.26;0.0;0.07;8th Gen;Hybrid;Nintendo;just dance 2019
3905;Just Dance 2019;Wii;2018;Ubisoft Paris;0.24;0.1;0.12;0.0;0.02;7th Gen;Home Console;Nintendo;just dance 2019
3906;Just Dance 2019;Wii U;2018;Ubisoft Paris;0.1;0.06;0.03;0.0;0.01;8th Gen;Home Console;Nintendo;just dance 2019
3907;Just Dance 2019;Xbox 360;2018;Ubisoft Paris;0.07;0.05;0.01;0.0;0.01;7th Gen;Home Console;Microsoft;just dance 2019
3908;Just Dance 2019;Xbox One;2018;Ubisoft Paris;0.16;0.13;0.01;0.0;0.02;8th Gen;Home Console;Microsoft;just dance 2019
3909;Just Dance 3;PlayStation 3;2011;Ubisoft Paris;0.64;0.34;0.21;0.0;0.09;7th Gen;Home Console;Sony;just dance 3
3910;Just Dance 3;Wii;2011;Ubisoft Paris;10.27;6.05;3.15;0.0;1.07;7th Gen;Home Console;Nintendo;just dance 3
3911;Just Dance 3;Xbox 360;2011;Ubisoft Paris;2.02;1.47;0.39;0.0;0.16;7th Gen;Home Console;Microsoft;just dance 3
3912;Just Dance 4;PlayStation 3;2012;Ubisoft;0.45;0.26;0.11;0.0;0.08;7th Gen;Home Console;Sony;just dance 4
3913;Just Dance 4;Wii;2012;Ubisoft;6.88;4.05;2.21;0.0;0.62;7th Gen;Home Console;Nintendo;just dance 4
3914;Just Dance 4;Wii U;2012;Ubisoft;0.38;0.21;0.14;0.0;0.03;8th Gen;Home Console;Nintendo;just dance 4
3915;Just Dance 4;Xbox 360;2012;Ubisoft;1.21;0.9;0.19;0.0;0.12;7th Gen;Home Console;Microsoft;just dance 4
3916;Just Dance: Disney Party;Wii;2012;Land Ho!;0.15;0.03;0.11;0.0;0.01;7th Gen;Home Console;Nintendo;just dance disney party
3917;Just Dance: Disney Party;Xbox 360;2012;Land Ho!;0.17;0.13;0.02;0.0;0.02;7th Gen;Home Console;Microsoft;just dance disney party
3918;Just Dance: Disney Party 2;Wii;2015;Ubisoft San Francisco;0.01;0.0;0.01;0.0;0.0;7th Gen;Home Console;Nintendo;just dance disney party 2
3919;Just Dance: Disney Party 2;Wii U;2015;Ubisoft San Francisco;0.09;0.07;0.01;0.0;0.01;8th Gen;Home Console;Nintendo;just dance disney party 2
3920;Just Dance: Disney Party 2;Xbox 360;2015;Ubisoft San Francisco;0.08;0.06;0.01;0.0;0.01;7th Gen;Home Console;Microsoft;just dance disney party 2
3921;Just Dance: Disney Party 2;Xbox One;2015;Ubisoft San Francisco;0.08;0.06;0.01;0.0;0.01;8th Gen;Home Console;Microsoft;just dance disney party 2
3922;Just Dance: Greatest Hits;Wii;2012;Ubisoft Paris;0.2;0.14;0.04;0.0;0.02;7th Gen;Home Console;Nintendo;just dance greatest hits
3923;Just Dance Kids;Wii;2010;Ubisoft Paris;2.25;1.52;0.54;0.0;0.19;7th Gen;Home Console;Nintendo;just dance kids
3924;Just Dance Kids 2;PlayStation 3;2011;Ubisoft;0.24;0.1;0.1;0.0;0.04;7th Gen;Home Console;Sony;just dance kids 2
3925;Just Dance Kids 2;Xbox 360;2011;Ubisoft;0.4;0.29;0.08;0.0;0.03;7th Gen;Home Console;Microsoft;just dance kids 2
3926;Just Sing!;Nintendo DS;2009;;0.16;0.14;0.01;0.0;0.01;7th Gen;Handheld;Nintendo;just sing!
3927;Just Sing! Vol. 2;Nintendo DS;2011;Engine Software;0.04;0.0;0.04;0.0;0.0;7th Gen;Handheld;Nintendo;just sing! vol. 2
3928;Justice League Heroes;PlayStation Portable;2006;Snowblind Studios;0.23;0.2;0.01;0.0;0.02;6th Gen;Handheld;Sony;justice league heroes
3929;K-1 Grand Prix;PlayStation;2000;Xing Entertainment;0.02;0.01;0.01;0.0;0.0;5th Gen;Home Console;Sony;k 1 grand prix
3930;K-1 Revenge;PlayStation;1999;Xing Entertainment;0.25;0.04;0.03;0.16;0.02;5th Gen;Home Console;Sony;k 1 revenge
3931;K-1 World Grand Prix;PlayStation 2;2003;Konami;0.18;0.04;0.03;0.1;0.01;6th Gen;Home Console;Sony;k 1 world grand prix
3932;Kabuki Warriors;Xbox;2001;Light Weight;0.06;0.05;0.01;0.0;0.0;6th Gen;Home Console;Microsoft;kabuki warriors
3933;Kagero: Deception II;PlayStation;1998;Tecmo;0.29;0.03;0.02;0.22;0.02;5th Gen;Home Console;Sony;kagero deception ii
3934;Kakuto Chojin;Xbox;2002;DreamFactory;0.05;0.04;0.01;0.0;0.0;6th Gen;Home Console;Microsoft;kakuto chojin
3935;Kameo: Elements of Power;Xbox 360;2005;Rare Ltd.;0.34;0.28;0.03;0.0;0.03;7th Gen;Home Console;Microsoft;kameo elements of power
3936;Kane & Lynch 2: Dog Days;PlayStation 3;2010;IO Interactive;0.6;0.17;0.28;0.05;0.1;7th Gen;Home Console;Sony;kane & lynch 2 dog days
3937;Kane & Lynch 2: Dog Days;Xbox 360;2010;IO Interactive;0.49;0.2;0.23;0.01;0.05;7th Gen;Home Console;Microsoft;kane & lynch 2 dog days
3938;Kane & Lynch: Dead Men;PlayStation 3;2007;IO Interactive;0.75;0.29;0.32;0.01;0.13;7th Gen;Home Console;Sony;kane & lynch dead men
3939;Kane & Lynch: Dead Men;Xbox 360;2007;IO Interactive;0.76;0.36;0.31;0.01;0.08;7th Gen;Home Console;Microsoft;kane & lynch dead men
3940;Kao the Kangaroo Round 2;PlayStation 2;2006;Tate Interactive;0.02;0.01;0.01;0.0;0.0;6th Gen;Home Console;Sony;kao the kangaroo round 2
3941;Karaoke Revolution;PlayStation 2;2003;Harmonix Music Systems;0.34;0.17;0.13;0.0;0.04;6th Gen;Home Console;Sony;karaoke revolution
3942;Karaoke Revolution;PlayStation 3;2009;Blitz Games;0.11;0.07;0.03;0.0;0.01;7th Gen;Home Console;Sony;karaoke revolution
3943;Karaoke Revolution;Wii;2009;Blitz Games;0.44;0.24;0.16;0.0;0.04;7th Gen;Home Console;Nintendo;karaoke revolution
3944;Karaoke Revolution;Xbox;2004;Secret Level;0.08;0.06;0.02;0.0;0.0;6th Gen;Home Console;Microsoft;karaoke revolution
3945;Karaoke Revolution Glee;Wii;2010;Blitz Games;0.82;0.51;0.24;0.0;0.07;7th Gen;Home Console;Nintendo;karaoke revolution glee
3946;Karaoke Revolution Glee 2: Road to Regionals;Wii;2011;Blitz Games;0.22;0.14;0.06;0.0;0.02;7th Gen;Home Console;Nintendo;karaoke revolution glee 2 road to regionals
3947;Karaoke Revolution Glee: Volume 3;Wii;2011;Hijinx Studios;0.29;0.23;0.04;0.0;0.02;7th Gen;Home Console;Nintendo;karaoke revolution glee volume 3
3948;Karaoke Revolution Party;GameCube;2005;Harmonix Music Systems;0.06;0.05;0.01;0.0;0.0;6th Gen;Home Console;Nintendo;karaoke revolution party
3949;Karaoke Revolution Party;PlayStation 2;2005;Harmonix Music Systems;0.31;0.15;0.12;0.0;0.04;6th Gen;Home Console;Sony;karaoke revolution party
3950;Karaoke Revolution Party;Xbox;2005;Harmonix Music Systems;0.06;0.05;0.01;0.0;0.0;6th Gen;Home Console;Microsoft;karaoke revolution party
3951;Karaoke Revolution Presents American Idol Encore;PlayStation 2;2008;Blitz Games;0.39;0.19;0.15;0.0;0.05;6th Gen;Home Console;Sony;karaoke revolution presents american idol encore
3952;Karaoke Revolution Volume 2;PlayStation 2;2004;Harmonix Music Systems;0.23;0.11;0.09;0.0;0.03;6th Gen;Home Console;Sony;karaoke revolution volume 2
3953;Karaoke Revolution Volume 3;PlayStation 2;2004;Harmonix Music Systems;0.32;0.16;0.12;0.0;0.04;6th Gen;Home Console;Sony;karaoke revolution volume 3
3954;Kart Racer;Wii;2009;Brain in a Jar;0.04;0.03;0.01;0.0;0.0;7th Gen;Home Console;Nintendo;kart racer
3955;Kartia: The Word of Fate;PlayStation;1998;Atlus Co.;0.21;0.05;0.03;0.12;0.01;5th Gen;Home Console;Sony;kartia the word of fate
3956;Katamari Damacy;PlayStation 2;2004;Namco;0.74;0.47;0.02;0.17;0.08;6th Gen;Home Console;Sony;katamari damacy
3957;Katamari Forever;PlayStation 3;2009;Bandai Namco Games;0.41;0.26;0.05;0.06;0.04;7th Gen;Home Console;Sony;katamari forever
3958;Kawasaki Quad Bikes;Wii;2007;Data Design Interactive;0.09;0.07;0.01;0.0;0.01;7th Gen;Home Console;Nintendo;kawasaki quad bikes
3959;Kelly Slater's Pro Surfer;GameCube;2002;Treyarch;0.06;0.05;0.01;0.0;0.0;6th Gen;Home Console;Nintendo;kelly slaters pro surfer
3960;Kelly Slater's Pro Surfer;PlayStation 2;2002;Treyarch;0.33;0.16;0.13;0.0;0.04;6th Gen;Home Console;Sony;kelly slaters pro surfer
3961;Kelly Slater's Pro Surfer;Xbox;2002;Treyarch;0.1;0.08;0.02;0.0;0.0;6th Gen;Home Console;Microsoft;kelly slaters pro surfer
3962;Ken Griffey Jr.'s Slugfest;Nintendo 64;1999;Angel Studios;0.29;0.23;0.06;0.0;0.0;5th Gen;Home Console;Nintendo;ken griffey jr.s slugfest
3963;Kengo: Legend of The 9;Xbox 360;2007;Genki;0.08;0.06;0.01;0.0;0.01;7th Gen;Home Console;Microsoft;kengo legend of the 9
3964;Kengo: Master of Bushido;PlayStation 2;2001;LightWeight;0.39;0.16;0.13;0.06;0.04;6th Gen;Home Console;Sony;kengo master of bushido
3965;Kensei: Sacred Fist;PlayStation;1998;Konami;0.02;0.01;0.01;0.0;0.0;5th Gen;Home Console;Sony;kensei sacred fist
3966;Kessen;PlayStation 2;2000;Koei;0.96;0.27;0.21;0.41;0.07;6th Gen;Home Console;Sony;kessen
3967;Kessen II;PlayStation 2;2001;Koei;0.46;0.13;0.1;0.2;0.03;6th Gen;Home Console;Sony;kessen ii
3968;Kessen III;PlayStation 2;2005;Koei;0.08;0.04;0.03;0.0;0.01;6th Gen;Home Console;Sony;kessen iii
3969;Kid Adventures: Sky Captain;Wii;2010;Torus Games;0.14;0.09;0.04;0.0;0.01;7th Gen;Home Console;Nintendo;kid adventures sky captain
3970;Kid Icarus: Uprising;Nintendo 3DS;2012;Project Sora;1.26;0.48;0.35;0.36;0.07;8th Gen;Handheld;Nintendo;kid icarus uprising
3971;Kileak: The DNA Imperative;PlayStation;1995;Genki;0.37;0.08;0.06;0.21;0.02;5th Gen;Home Console;Sony;kileak the dna imperative
3972;Kill.Switch;PlayStation 2;2003;Namco;0.7;0.34;0.27;0.0;0.09;6th Gen;Home Console;Sony;kill.switch
3973;Kill.Switch;Xbox;2003;Namco;0.24;0.18;0.05;0.0;0.01;6th Gen;Home Console;Microsoft;kill.switch
3974;Killer Instinct (2013);Xbox One;2014;Iron Galaxy;0.11;0.07;0.03;0.0;0.01;8th Gen;Home Console;Microsoft;killer instinct (2013)
3975;Killer Instinct Gold;Nintendo 64;1996;Rare Ltd.;0.81;0.61;0.19;0.0;0.01;5th Gen;Home Console;Nintendo;killer instinct gold
3976;Killer is Dead;PlayStation 3;2013;Grasshopper Manufacture;0.24;0.12;0.04;0.05;0.03;7th Gen;Home Console;Sony;killer is dead
3977;Killer is Dead;Xbox 360;2013;Grasshopper Manufacture;0.13;0.09;0.02;0.01;0.01;7th Gen;Home Console;Microsoft;killer is dead
3978;Killer Loop;PlayStation;1999;VCC Entertainment;0.05;0.03;0.02;0.0;0.0;5th Gen;Home Console;Sony;killer loop
3979;Killer7;GameCube;2005;Grasshopper Manufacture;0.15;0.12;0.03;0.0;0.0;6th Gen;Home Console;Nintendo;killer7
3980;Killer7;PlayStation 2;2005;Grasshopper Manufacture;0.08;0.04;0.03;0.0;0.01;6th Gen;Home Console;Sony;killer7
3981;Killing Floor 2;PlayStation 4;2016;Tripwire Interactive;0.27;0.19;0.03;0.0;0.05;8th Gen;Home Console;Sony;killing floor 2
3982;Killing Zone;PlayStation;1996;Naxat Soft;0.05;0.03;0.02;0.0;0.0;5th Gen;Home Console;Sony;killing zone
3983;Killzone;PlayStation 2;2004;Guerrilla Games;0.95;0.79;0.03;0.0;0.13;6th Gen;Home Console;Sony;killzone
3984;Killzone 2;PlayStation 3;2009;Guerrilla Games;3.02;1.4;1.07;0.08;0.47;7th Gen;Home Console;Sony;killzone 2
3985;Killzone 3;PlayStation 3;2011;Guerrilla Games;2.8;1.46;0.87;0.09;0.38;7th Gen;Home Console;Sony;killzone 3
3986;Killzone: Liberation;PlayStation Portable;2006;Guerrilla Games;0.91;0.44;0.28;0.0;0.19;6th Gen;Handheld;Sony;killzone liberation
3987;Killzone: Mercenary;PlayStation Vita;2013;Guerrilla Games;0.91;0.2;0.47;0.04;0.2;8th Gen;Handheld;Sony;killzone mercenary
3988;Killzone: Shadow Fall;PlayStation 4;2013;Guerrilla Games;2.57;0.89;1.33;0.07;0.28;8th Gen;Home Console;Sony;killzone shadow fall
3989;Kinect Adventures!;Xbox 360;2010;Good Science Studio;21.82;14.97;4.94;0.24;1.67;7th Gen;Home Console;Microsoft;kinect adventures!
3990;Kinect: Disneyland Adventures;Xbox 360;2011;Frontier Developments;2.41;1.73;0.43;0.02;0.23;7th Gen;Home Console;Microsoft;kinect disneyland adventures
3991;Kinect Joy Ride;Xbox 360;2010;Big Park;1.43;0.92;0.39;0.0;0.12;7th Gen;Home Console;Microsoft;kinect joy ride
3992;Kinect Rush: A Disney Pixar Adventure;Xbox 360;2012;Asobo Studio;0.59;0.38;0.15;0.0;0.06;7th Gen;Home Console;Microsoft;kinect rush a disney pixar adventure
3993;Kinect Sports;Xbox 360;2010;Rare Ltd.;6.24;3.92;1.78;0.03;0.51;7th Gen;Home Console;Microsoft;kinect sports
3994;Kinect Sports Rivals;Xbox One;2014;Rare Ltd.;0.62;0.3;0.25;0.02;0.05;8th Gen;Home Console;Microsoft;kinect sports rivals
3995;Kinect Sports: Season Two;Xbox 360;2011;Rare Ltd.;2.33;1.38;0.72;0.02;0.21;7th Gen;Home Console;Microsoft;kinect sports season two
3996;Kinect Star Wars;Xbox 360;2012;Terminal Reality;1.79;1.05;0.57;0.03;0.14;7th Gen;Home Console;Microsoft;kinect star wars
3997;Kinectimals;Xbox 360;2010;Frontier Studio;1.62;1.02;0.46;0.0;0.14;7th Gen;Home Console;Microsoft;kinectimals
3998;Kinectimals: Now with Bears!;Xbox 360;2011;Frontier Developments;0.36;0.27;0.06;0.0;0.03;7th Gen;Home Console;Microsoft;kinectimals now with bears!
3999;Kinetica;PlayStation 2;2001;SCEA Santa Monica Studio;0.32;0.16;0.12;0.0;0.04;6th Gen;Home Console;Sony;kinetica
4000;King Arthur;GameCube;2004;Krome Studios;0.04;0.03;0.01;0.0;0.0;6th Gen;Home Console;Nintendo;king arthur
4001;King Arthur;PlayStation 2;2004;Krome Studios;0.14;0.07;0.05;0.0;0.02;6th Gen;Home Console;Sony;king arthur
4002;King Arthur;Xbox;2004;Krome Studios;0.05;0.04;0.01;0.0;0.0;6th Gen;Home Console;Microsoft;king arthur
4003;King of Fighters: Maximum Impact;PlayStation 2;2004;SNK Playmore Corporation;0.26;0.13;0.1;0.0;0.03;6th Gen;Home Console;Sony;king of fighters maximum impact
4004;Kingdom Come: Deliverance;PlayStation 4;2018;Warhorse Studios;0.55;0.18;0.28;0.0;0.09;8th Gen;Home Console;Sony;kingdom come deliverance
4005;Kingdom Come: Deliverance;Xbox One;2018;Warhorse Studios;0.22;0.14;0.06;0.0;0.02;8th Gen;Home Console;Microsoft;kingdom come deliverance
4006;Kingdom Hearts;PlayStation 2;2002;SquareSoft;6.4;3.64;1.2;1.49;0.07;6th Gen;Home Console;Sony;kingdom hearts
4007;Kingdom Hearts;PlayStation 3;2013;;1.76;0.9;0.37;0.25;0.24;7th Gen;Home Console;Sony;kingdom hearts
4008;Kingdom Hearts 358/2 Days;Nintendo DS;2009;High Horse Entertainment;2.05;1.11;0.27;0.53;0.14;7th Gen;Handheld;Nintendo;kingdom hearts 358/2 days
