;Name;Platform_norm;Year;developer;Global_Sales;NA_Sales;EU_Sales;JP_Sales;Other_Sales;Generation;Console_Type;Company;Name_norm
15864;Toukiden: The Age of Demons;PlayStation Vita;2013;;0.38;0.05;0.05;0.25;0.03;8th Gen;Handheld;Sony;toukiden the age of demons
15865;Tour de France 2014;PlayStation 3;2014;Cyanide Studio;0.01;0.0;0.01;0.0;0.0;7th Gen;Home Console;Sony;tour de france 2014
15866;Tour de France 2014;PlayStation 4;2014;Cyanide Studio;0.04;0.0;0.03;0.0;0.01;8th Gen;Home Console;Sony;tour de france 2014
15867;Tour de France 2014;Xbox 360;2014;Cyanide Studio;0.0;0.0;0.0;0.0;0.0;7th Gen;Home Console;Microsoft;tour de france 2014
15868;Tour de France 2018;PlayStation 4;2018;Cyanide Studio;0.01;0.0;0.01;0.0;0.0;8th Gen;Home Console;Sony;tour de france 2018
15869;Tourist Trophy: The Real Riding Simulator;PlayStation 2;2006;Polyphony Digital;0.68;0.28;0.22;0.11;0.07;6th Gen;Home Console;Sony;tourist trophy the real riding simulator
15870;Tournament Pool;Wii;2009;Blade Interactive;0.11;0.1;0.0;0.0;0.01;7th Gen;Home Console;Nintendo;tournament pool
15871;Tournament of Legends;Wii;2010;High Voltage Software;0.07;0.04;0.02;0.0;0.01;7th Gen;Home Console;Nintendo;tournament of legends
15872;Toushin Toshi;Nintendo 3DS;2014;imageepoch Inc.;0.03;0.0;0.0;0.03;0.0;8th Gen;Handheld;Nintendo;toushin toshi
15873;Tousouchuu: Shijou Saikyou no Hunter-Tachi Kara Nigekire!;Nintendo 3DS;2012;Infinity;0.62;0.0;0.0;0.62;0.0;8th Gen;Handheld;Nintendo;tousouchuu shijou saikyou no hunter tachi kara nigekire!
15874;Toxic Grind;Xbox;2002;Blue Shift;0.02;0.02;0.0;0.0;0.0;6th Gen;Home Console;Microsoft;toxic grind
15875;Toy Shop;Nintendo DS;2008;Seed Studios, Lda;0.03;0.03;0.0;0.0;0.0;7th Gen;Handheld;Nintendo;toy shop
15876;Toy Soldiers: War Chest;PlayStation 4;2015;Signal Studios;0.09;0.07;0.0;0.0;0.02;8th Gen;Home Console;Sony;toy soldiers war chest
15877;Toy Soldiers: War Chest;Xbox One;2015;Signal Studios;0.08;0.07;0.0;0.0;0.01;8th Gen;Home Console;Microsoft;toy soldiers war chest
15878;Toy Story 2: Buzz Lightyear to the Rescue!;Nintendo 64;1999;Traveller's Tales;0.92;0.71;0.2;0.0;0.01;5th Gen;Home Console;Nintendo;toy story 2 buzz lightyear to the rescue!
15879;Toy Story 2: Buzz Lightyear to the Rescue!;PlayStation;1999;Traveller's Tales;1.71;0.99;0.64;0.0;0.08;5th Gen;Home Console;Sony;toy story 2 buzz lightyear to the rescue!
15880;Toy Story 3: The Video Game;Nintendo DS;2010;Avalanche Software;2.07;0.89;0.95;0.02;0.21;7th Gen;Handheld;Nintendo;toy story 3 the video game
15881;Toy Story 3: The Video Game;PlayStation 3;2010;Avalanche Software;1.09;0.51;0.41;0.0;0.17;7th Gen;Home Console;Sony;toy story 3 the video game
15882;Toy Story 3: The Video Game;PlayStation Portable;2010;Avalanche Software;0.65;0.27;0.24;0.0;0.14;6th Gen;Handheld;Sony;toy story 3 the video game
15883;Toy Story 3: The Video Game;Wii;2010;Avalanche Software;1.39;0.63;0.62;0.0;0.14;7th Gen;Home Console;Nintendo;toy story 3 the video game
15884;Toy Story 3: The Video Game;Xbox 360;2010;Avalanche Software;0.75;0.41;0.27;0.0;0.07;7th Gen;Home Console;Microsoft;toy story 3 the video game
15885;Toy Story Mania!;Wii;2009;Papaya Studios;1.89;1.04;0.66;0.0;0.19;7th Gen;Home Console;Nintendo;toy story mania!
15886;Toy Story Racer;PlayStation;2001;Traveller's Tales;0.15;0.08;0.06;0.0;0.01;5th Gen;Home Console;Sony;toy story racer
15887;Trace Memory;Nintendo DS;2005;Cing;0.29;0.15;0.01;0.12;0.01;7th Gen;Handheld;Nintendo;trace memory
15888;TrackMania DS;Nintendo DS;2009;Firebrand Games;0.08;0.06;0.01;0.0;0.01;7th Gen;Handheld;Nintendo;trackmania ds
15889;TrackMania Turbo;PlayStation 4;2016;Nadeo;0.46;0.04;0.35;0.0;0.07;8th Gen;Home Console;Sony;trackmania turbo
15890;TrackMania Turbo;Xbox One;2016;Nadeo;0.1;0.05;0.04;0.0;0.01;8th Gen;Home Console;Microsoft;trackmania turbo
15891;TrackMania Turbo: Build to Race;Nintendo DS;2011;Firebrand Games;0.04;0.02;0.02;0.0;0.0;7th Gen;Handheld;Nintendo;trackmania turbo build to race
15892;TrackMania Turbo: Build to Race;Nintendo DS;2010;;0.06;0.03;0.02;0.0;0.01;7th Gen;Handheld;Nintendo;trackmania turbo build to race
15893;TrackMania: Build to Race;Wii;2011;Firebrand Games;0.22;0.09;0.11;0.0;0.02;7th Gen;Home Console;Nintendo;trackmania build to race
15894;TrackMania: Build to Race;Wii;2010;;0.24;0.1;0.11;0.0;0.03;7th Gen;Home Console;Nintendo;trackmania build to race
15895;Trailblazers;PlayStation 4;2018;Supergonk;0.02;0.02;0.0;0.0;0.0;8th Gen;Home Console;Sony;trailblazers
15896;Trailblazers;Switch;2018;Supergonk;0.01;0.01;0.0;0.0;0.0;8th Gen;Hybrid;Nintendo;trailblazers
15897;Train Sim World;PlayStation 4;2018;Dovetail Games;0.1;0.05;0.03;0.0;0.02;8th Gen;Home Console;Sony;train sim world
15898;Train Sim World;Xbox One;2018;Dovetail Games;0.03;0.03;0.0;0.0;0.0;8th Gen;Home Console;Microsoft;train sim world
15899;TransFormers Animated: The Game;Nintendo DS;2008;Artificial Mind and Movement;0.17;0.15;0.01;0.0;0.01;7th Gen;Handheld;Nintendo;transformers animated the game
15900;Transformer: Rise of the Dark Spark;Nintendo 3DS;2014;Way Forward Technologies;0.08;0.05;0.02;0.0;0.01;8th Gen;Handheld;Nintendo;transformer rise of the dark spark
15901;Transformer: Rise of the Dark Spark;PlayStation 3;2014;Edge of Reality;0.11;0.04;0.04;0.01;0.02;7th Gen;Home Console;Sony;transformer rise of the dark spark
15902;Transformer: Rise of the Dark Spark;PlayStation 4;2014;Edge of Reality;0.24;0.08;0.11;0.01;0.04;8th Gen;Home Console;Sony;transformer rise of the dark spark
15903;Transformer: Rise of the Dark Spark;Wii U;2014;Edge of Reality;0.07;0.04;0.02;0.0;0.01;8th Gen;Home Console;Nintendo;transformer rise of the dark spark
15904;Transformer: Rise of the Dark Spark;Xbox 360;2014;Edge of Reality;0.16;0.09;0.06;0.0;0.01;7th Gen;Home Console;Microsoft;transformer rise of the dark spark
15905;Transformer: Rise of the Dark Spark;Xbox One;2014;Edge of Reality;0.14;0.1;0.03;0.0;0.01;8th Gen;Home Console;Microsoft;transformer rise of the dark spark
15906;Transformer: Rise of the Dark Spark (3DS);Nintendo 3DS;2014;;0.07;0.05;0.01;0.0;0.01;8th Gen;Handheld;Nintendo;transformer rise of the dark spark (3ds)
15907;Transformers;PlayStation 2;2004;Melbourne House;1.28;0.63;0.49;0.0;0.16;6th Gen;Home Console;Sony;transformers
15908;Transformers: Autobots / Decepticons;Nintendo DS;2007;Vicarious Visions;1.24;1.12;0.03;0.0;0.09;7th Gen;Handheld;Nintendo;transformers autobots / decepticons
15909;Transformers: Beast Wars Transmetals;PlayStation;2000;Takara;0.11;0.06;0.04;0.0;0.01;5th Gen;Home Console;Sony;transformers beast wars transmetals
15910;Transformers: Cybertron Adventures;Wii;2010;High Moon Studios;0.26;0.14;0.1;0.0;0.02;7th Gen;Home Console;Nintendo;transformers cybertron adventures
15911;Transformers: Dark of the Moon;Nintendo 3DS;2011;Behaviour Interactive Inc.;0.22;0.16;0.04;0.0;0.02;8th Gen;Handheld;Nintendo;transformers dark of the moon
15912;Transformers: Dark of the Moon;PlayStation 3;2011;High Moon Studios;0.35;0.11;0.18;0.0;0.06;7th Gen;Home Console;Sony;transformers dark of the moon
15913;Transformers: Dark of the Moon;Wii;2011;Behaviour Interactive Inc.;0.17;0.09;0.06;0.0;0.02;7th Gen;Home Console;Nintendo;transformers dark of the moon
15914;Transformers: Dark of the Moon;Xbox 360;2011;High Moon Studios;0.28;0.13;0.12;0.0;0.03;7th Gen;Home Console;Microsoft;transformers dark of the moon
15915;Transformers: Dark of the Moon - Autobots/Decepticons;Nintendo DS;2011;Behaviour Interactive Inc.;0.44;0.32;0.08;0.0;0.04;7th Gen;Handheld;Nintendo;transformers dark of the moon autobots/decepticons
15916;Transformers: Devastation;PlayStation 3;2015;PlatinumGames;0.11;0.05;0.04;0.0;0.02;7th Gen;Home Console;Sony;transformers devastation
15917;Transformers: Devastation;PlayStation 4;2015;PlatinumGames;0.24;0.11;0.09;0.0;0.04;8th Gen;Home Console;Sony;transformers devastation
15918;Transformers: Devastation;Xbox 360;2015;PlatinumGames;0.1;0.08;0.01;0.0;0.01;7th Gen;Home Console;Microsoft;transformers devastation
15919;Transformers: Devastation;Xbox One;2015;PlatinumGames;0.15;0.1;0.04;0.0;0.01;8th Gen;Home Console;Microsoft;transformers devastation
15920;Transformers: Fall of Cybertron;PlayStation 3;2012;High Moon Studios;0.4;0.19;0.15;0.0;0.06;7th Gen;Home Console;Sony;transformers fall of cybertron
15921;Transformers: Fall of Cybertron;Xbox 360;2012;High Moon Studios;0.44;0.28;0.12;0.0;0.04;7th Gen;Home Console;Microsoft;transformers fall of cybertron
15922;Transformers: Prime;Nintendo 3DS;2012;Now Production;0.19;0.14;0.03;0.0;0.02;8th Gen;Handheld;Nintendo;transformers prime
15923;Transformers: Prime;Wii;2012;Now Production;0.01;0.0;0.01;0.0;0.0;7th Gen;Home Console;Nintendo;transformers prime
15924;Transformers: Prime;Wii U;2012;Now Production;0.13;0.09;0.03;0.0;0.01;8th Gen;Home Console;Nintendo;transformers prime
15925;Transformers: Revenge of the Fallen;PlayStation 2;2009;Krome Studios;0.48;0.25;0.01;0.0;0.22;6th Gen;Home Console;Sony;transformers revenge of the fallen
15926;Transformers: Revenge of the Fallen;PlayStation 3;2009;Luxoflux Corp.;0.7;0.28;0.3;0.0;0.12;7th Gen;Home Console;Sony;transformers revenge of the fallen
15927;Transformers: Revenge of the Fallen;PlayStation Portable;2009;Savage Entertainment;0.4;0.17;0.15;0.0;0.08;6th Gen;Handheld;Sony;transformers revenge of the fallen
15928;Transformers: Revenge of the Fallen;Wii;2009;Krome Studios;0.49;0.24;0.2;0.0;0.05;7th Gen;Home Console;Nintendo;transformers revenge of the fallen
15929;Transformers: Revenge of the Fallen;Xbox 360;2009;Luxoflux Corp.;0.63;0.34;0.23;0.0;0.06;7th Gen;Home Console;Microsoft;transformers revenge of the fallen
15930;Transformers: Revenge of the Fallen (DS Versions);Nintendo DS;2009;;0.33;0.17;0.13;0.0;0.03;7th Gen;Handheld;Nintendo;transformers revenge of the fallen (ds versions)
15931;Transformers: Revenge of the Fallen (Wii & PS2 Version);Nintendo DS;2009;;0.45;0.27;0.14;0.0;0.04;7th Gen;Handheld;Nintendo;transformers revenge of the fallen (wii & ps2 version)
15932;Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions);PlayStation 2;2009;;0.48;0.25;0.01;0.0;0.22;6th Gen;Home Console;Sony;transformers revenge of the fallen (xbox 360, ps3, & pc versions)
15933;Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions);PlayStation 3;2009;;0.7;0.28;0.3;0.0;0.12;7th Gen;Home Console;Sony;transformers revenge of the fallen (xbox 360, ps3, & pc versions)
15934;Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions);PlayStation Portable;2009;;0.41;0.17;0.15;0.0;0.09;6th Gen;Handheld;Sony;transformers revenge of the fallen (xbox 360, ps3, & pc versions)
15935;Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions);Wii;2009;;0.49;0.24;0.2;0.0;0.05;7th Gen;Home Console;Nintendo;transformers revenge of the fallen (xbox 360, ps3, & pc versions)
15936;Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions);Xbox 360;2009;;0.63;0.34;0.23;0.0;0.06;7th Gen;Home Console;Microsoft;transformers revenge of the fallen (xbox 360, ps3, & pc versions)
15937;Transformers: Revenge of the Fallen -- Autobots;Nintendo DS;2009;Vicarious Visions;0.44;0.26;0.14;0.0;0.04;7th Gen;Handheld;Nintendo;transformers revenge of the fallen autobots
15938;Transformers: Revenge of the Fallen -- Decepticons;Nintendo DS;2009;Vicarious Visions;0.33;0.17;0.13;0.0;0.03;7th Gen;Handheld;Nintendo;transformers revenge of the fallen decepticons
15939;Transformers: The Game;PlayStation 2;2007;Traveller's Tales;1.11;0.63;0.37;0.0;0.11;6th Gen;Home Console;Sony;transformers the game
15940;Transformers: The Game;PlayStation 3;2007;Traveller's Tales;0.4;0.32;0.03;0.01;0.04;7th Gen;Home Console;Sony;transformers the game
15941;Transformers: The Game;PlayStation Portable;2007;Savage Entertainment;0.66;0.23;0.27;0.0;0.16;6th Gen;Handheld;Sony;transformers the game
15942;Transformers: The Game;Wii;2007;Traveller's Tales;0.58;0.5;0.03;0.0;0.05;7th Gen;Home Console;Nintendo;transformers the game
15943;Transformers: The Game;Xbox 360;2007;Traveller's Tales;0.6;0.51;0.04;0.0;0.05;7th Gen;Home Console;Microsoft;transformers the game
15944;Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions);PlayStation 2;2007;;1.11;0.63;0.37;0.0;0.11;6th Gen;Home Console;Sony;transformers the game (xbox 360, ps2, ps3, wii & pc versions)
15945;Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions);PlayStation 3;2007;;0.41;0.32;0.04;0.01;0.04;7th Gen;Home Console;Sony;transformers the game (xbox 360, ps2, ps3, wii & pc versions)
15946;Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions);PlayStation Portable;2007;;0.66;0.23;0.27;0.0;0.16;6th Gen;Handheld;Sony;transformers the game (xbox 360, ps2, ps3, wii & pc versions)
15947;Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions);Wii;2007;;0.59;0.52;0.03;0.0;0.04;7th Gen;Home Console;Nintendo;transformers the game (xbox 360, ps2, ps3, wii & pc versions)
15948;Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions);Xbox 360;2007;;0.61;0.51;0.05;0.0;0.05;7th Gen;Home Console;Microsoft;transformers the game (xbox 360, ps2, ps3, wii & pc versions)
15949;Transformers: War for Cybertron;PlayStation 3;2010;High Moon Studios;0.49;0.24;0.18;0.0;0.07;7th Gen;Home Console;Sony;transformers war for cybertron
15950;Transformers: War for Cybertron;Xbox 360;2010;High Moon Studios;0.59;0.39;0.15;0.0;0.05;7th Gen;Home Console;Microsoft;transformers war for cybertron
15951;Transformers: War for Cybertron (DS Version);Nintendo DS;2010;;0.25;0.22;0.01;0.0;0.02;7th Gen;Handheld;Nintendo;transformers war for cybertron (ds version)
15952;Transformers: War for Cybertron (XBox 360, PS3, & PC Versions);PlayStation 3;2010;;0.51;0.24;0.19;0.0;0.08;7th Gen;Home Console;Sony;transformers war for cybertron (xbox 360, ps3, & pc versions)
15953;Transformers: War for Cybertron (XBox 360, PS3, & PC Versions);Xbox 360;2010;;0.57;0.37;0.15;0.0;0.05;7th Gen;Home Console;Microsoft;transformers war for cybertron (xbox 360, ps3, & pc versions)
15954;Transformers: War for Cybertron -- Autobots;Nintendo DS;2010;Vicarious Visions;0.25;0.22;0.01;0.0;0.02;7th Gen;Handheld;Nintendo;transformers war for cybertron autobots
15955;Transformers: War for Cybertron -- Decepticons;Nintendo DS;2010;Vicarious Visions;0.13;0.11;0.01;0.0;0.01;7th Gen;Handheld;Nintendo;transformers war for cybertron decepticons
15956;Transworld Snowboarding;Xbox;2002;Housemarque;0.09;0.07;0.02;0.0;0.0;6th Gen;Home Console;Microsoft;transworld snowboarding
15957;Transworld Surf;PlayStation 2;2002;Angel Studios;0.18;0.09;0.07;0.0;0.02;6th Gen;Home Console;Sony;transworld surf
15958;Transworld Surf;Xbox;2001;Angel Studios;0.13;0.1;0.03;0.0;0.0;6th Gen;Home Console;Microsoft;transworld surf
15959;Trap Gunner: Countdown to Oblivion;PlayStation;1998;Racdym;0.03;0.02;0.01;0.0;0.0;5th Gen;Home Console;Sony;trap gunner countdown to oblivion
15960;Trapt;PlayStation 2;2005;Paon Corporation;0.06;0.03;0.02;0.0;0.01;6th Gen;Home Console;Sony;trapt
15961;Trauma Center: New Blood;Wii;2007;Atlus Co.;0.29;0.22;0.04;0.01;0.02;7th Gen;Home Console;Nintendo;trauma center new blood
15962;Trauma Center: Second Opinion;Wii;2006;Atlus Co.;0.35;0.28;0.01;0.03;0.03;7th Gen;Home Console;Nintendo;trauma center second opinion
15963;Trauma Center: Under the Knife;Nintendo DS;2005;Atlus Co.;0.36;0.3;0.01;0.02;0.03;7th Gen;Handheld;Nintendo;trauma center under the knife
15964;Trauma Center: Under the Knife 2;Nintendo DS;2008;Atlus Co.;0.11;0.1;0.0;0.0;0.01;7th Gen;Handheld;Nintendo;trauma center under the knife 2
15965;Trauma Team;Wii;2010;Atlus Co.;0.17;0.14;0.0;0.02;0.01;7th Gen;Home Console;Nintendo;trauma team
15966;Travel Coach: Europe 1;Nintendo DS;2010;HMH Hamburger Medien Haus;0.03;0.0;0.03;0.0;0.0;7th Gen;Handheld;Nintendo;travel coach europe 1
15967;Travel Games For Dummies;Nintendo DS;2008;Electronic Arts;0.15;0.14;0.0;0.0;0.01;7th Gen;Handheld;Nintendo;travel games for dummies
15968;Traxxpad: Portable Studio;PlayStation Portable;2007;Definitive Studios;0.01;0.01;0.0;0.0;0.0;6th Gen;Handheld;Sony;traxxpad portable studio
15969;Treasure Chase;Nintendo DS;2011;Storm City Games;0.02;0.02;0.0;0.0;0.0;7th Gen;Handheld;Nintendo;treasure chase
15970;Treasure Gaust: Gaust Diver Crimson Red / Deep Purple;Nintendo DS;2007;Bandai Namco Games;0.03;0.0;0.0;0.03;0.0;7th Gen;Handheld;Nintendo;treasure gaust gaust diver crimson red / deep purple
15971;Treasure Report: Kikai Jikake no Isan;Nintendo DS;2011;Namco Bandai Games;0.05;0.0;0.0;0.05;0.0;7th Gen;Handheld;Nintendo;treasure report kikai jikake no isan
15972;Treasure World;Nintendo DS;2009;Aspyr;0.2;0.18;0.0;0.0;0.02;7th Gen;Handheld;Nintendo;treasure world
15973;Treasures of the Deep;PlayStation;1997;Black Ops Entertainment;0.18;0.1;0.07;0.0;0.01;5th Gen;Home Console;Sony;treasures of the deep
15974;Trials Fusion;PlayStation 4;2014;Unknown;0.44;0.13;0.23;0.01;0.07;8th Gen;Home Console;Sony;trials fusion
15975;Trials Fusion;Xbox One;2015;RedLynx;0.24;0.12;0.1;0.0;0.02;8th Gen;Home Console;Microsoft;trials fusion
15976;Tribes: Aerial Assault;PlayStation 2;2002;Midway Studios Austin;0.23;0.11;0.09;0.0;0.03;6th Gen;Home Console;Sony;tribes aerial assault
15977;Trick DS-han: Kakushi Kami no Sumukan;Nintendo DS;2010;Konami;0.07;0.0;0.0;0.07;0.0;7th Gen;Handheld;Nintendo;trick ds han kakushi kami no sumukan
15978;Trick x Logic: Season 1;PlayStation Portable;2010;ChunSoft;0.05;0.0;0.0;0.05;0.0;6th Gen;Handheld;Sony;trick x logic season 1
15979;Trick x Logic: Season 2;PlayStation Portable;2010;ChunSoft;0.04;0.0;0.0;0.04;0.0;6th Gen;Handheld;Sony;trick x logic season 2
15980;Tricky Towers;PlayStation 4;2017;WeirdBeard;0.02;0.02;0.0;0.0;0.0;8th Gen;Home Console;Sony;tricky towers
15981;Trigger Man;GameCube;2004;Point of View;0.01;0.01;0.0;0.0;0.0;6th Gen;Home Console;Nintendo;trigger man
15982;Trigger Man;PlayStation 2;2004;Point of View;0.16;0.08;0.06;0.0;0.02;6th Gen;Home Console;Sony;trigger man
15983;Trigger Man;Xbox;2004;Point of View;0.04;0.03;0.01;0.0;0.0;6th Gen;Home Console;Microsoft;trigger man
15984;Triggerheart Excelica Enhanced;PlayStation 2;2009;Alchemist;0.02;0.0;0.0;0.02;0.0;6th Gen;Home Console;Sony;triggerheart excelica enhanced
15985;Trillion: God of Destruction;PlayStation Vita;2016;Compile Heart;0.14;0.04;0.01;0.07;0.02;8th Gen;Handheld;Sony;trillion god of destruction
15986;Trine 2;Wii U;2012;;0.03;0.0;0.03;0.0;0.0;8th Gen;Home Console;Nintendo;trine 2
15987;Trine 2: Director's Cut;Wii U;2012;Frozenbyte;0.04;0.0;0.04;0.0;0.0;8th Gen;Home Console;Nintendo;trine 2 directors cut
15988;Trinity Universe;PlayStation 3;2010;Nippon Ichi Software / Gust;0.18;0.07;0.06;0.03;0.02;7th Gen;Home Console;Sony;trinity universe
15989;Triple Crown Championship Snowboarding;Wii;2010;Unknown;0.02;0.02;0.0;0.0;0.0;7th Gen;Home Console;Nintendo;triple crown championship snowboarding
15990;Triple Pack: Xbox Live Arcade Compilation;Xbox 360;2011;Various;0.03;0.03;0.0;0.0;0.0;7th Gen;Home Console;Microsoft;triple pack xbox live arcade compilation
15991;Triple Play 2000;Nintendo 64;1999;Treyarch;0.28;0.27;0.01;0.0;0.0;5th Gen;Home Console;Nintendo;triple play 2000
15992;Triple Play 2000;PlayStation;1999;Treyarch;1.42;0.79;0.54;0.0;0.09;5th Gen;Home Console;Sony;triple play 2000
15993;Triple Play 2001;PlayStation;2000;Treyarch;1.33;0.74;0.5;0.0;0.09;5th Gen;Home Console;Sony;triple play 2001
15994;Triple Play 2002;PlayStation 2;2002;Pandemic Studios;0.87;0.43;0.33;0.0;0.11;6th Gen;Home Console;Sony;triple play 2002
15995;Triple Play 2002;Xbox;2002;Pandemic Studios;0.25;0.19;0.05;0.0;0.01;6th Gen;Home Console;Microsoft;triple play 2002
15996;Triple Play 97;PlayStation;1996;EA Sports;0.39;0.21;0.15;0.0;0.03;5th Gen;Home Console;Sony;triple play 97
15997;Triple Play 98;PlayStation;1997;EA Sports;1.1;0.61;0.42;0.0;0.07;5th Gen;Home Console;Sony;triple play 98
15998;Triple Play 99;PlayStation;1998;Treyarch;1.46;0.81;0.55;0.0;0.1;5th Gen;Home Console;Sony;triple play 99
15999;Trivial Pursuit;PlayStation 2;2009;Adrenalin Interactive;0.27;0.09;0.01;0.0;0.17;6th Gen;Home Console;Sony;trivial pursuit
16000;Trivial Pursuit;PlayStation 3;2009;Adrenalin Interactive;0.28;0.12;0.11;0.0;0.05;7th Gen;Home Console;Sony;trivial pursuit
16001;Trivial Pursuit;Wii;2009;Adrenalin Interactive;0.56;0.2;0.3;0.0;0.06;7th Gen;Home Console;Nintendo;trivial pursuit
16002;Trivial Pursuit;Xbox 360;2009;Adrenalin Interactive;0.37;0.12;0.21;0.0;0.04;7th Gen;Home Console;Microsoft;trivial pursuit
16003;Trivial Pursuit unhinged;PlayStation 2;2004;Artech Studios;0.18;0.09;0.07;0.0;0.02;6th Gen;Home Console;Sony;trivial pursuit unhinged
16004;Trivial Pursuit unhinged;Xbox;2004;Artech Studios;0.09;0.07;0.02;0.0;0.0;6th Gen;Home Console;Microsoft;trivial pursuit unhinged
16005;Trivial Pursuit: Bet You Know It;Wii;2011;EA Salt Lake;0.16;0.1;0.04;0.0;0.02;7th Gen;Home Console;Nintendo;trivial pursuit bet you know it
16006;Troll and I;PlayStation 4;2017;Spiral House;0.03;0.02;0.0;0.0;0.01;8th Gen;Home Console;Sony;troll and i
16007;Troll and I;Switch;2017;Spiral House;0.1;0.05;0.04;0.0;0.01;8th Gen;Hybrid;Nintendo;troll and i
16008;Troll and I;Xbox One;2017;Spiral House;0.02;0.02;0.0;0.0;0.0;8th Gen;Home Console;Microsoft;troll and i
16009;Tron 2.0: Killer App;Xbox;2004;Climax Group;0.05;0.04;0.01;0.0;0.0;6th Gen;Home Console;Microsoft;tron 2.0 killer app
16010;Tropico 3;Xbox 360;2010;Haemimont Games;0.21;0.15;0.02;0.03;0.01;7th Gen;Home Console;Microsoft;tropico 3
16011;Tropico 3;Xbox 360;2009;;0.22;0.15;0.02;0.03;0.02;7th Gen;Home Console;Microsoft;tropico 3
16012;Tropico 4;Xbox 360;2011;Haemimont Games;0.35;0.2;0.12;0.0;0.03;7th Gen;Home Console;Microsoft;tropico 4
16013;Tropico 5;PlayStation 4;2015;Haemimont Games;0.38;0.07;0.18;0.08;0.05;8th Gen;Home Console;Sony;tropico 5
16014;Tropico 5;Xbox 360;2014;Haemimont Games;0.05;0.03;0.02;0.0;0.0;7th Gen;Home Console;Microsoft;tropico 5
16015;Tropico 5;Xbox One;2016;Haemimont Games;0.02;0.02;0.0;0.0;0.0;8th Gen;Home Console;Microsoft;tropico 5
16016;Tropix;Nintendo DS;2008;Capcom;0.06;0.06;0.0;0.0;0.0;7th Gen;Handheld;Nintendo;tropix
16017;Truck Racer;Wii;2009;Brain in a Jar;0.01;0.0;0.01;0.0;0.0;7th Gen;Home Console;Nintendo;truck racer
16018;True Crime: New York City;GameCube;2005;EXAKT Entertainment;0.16;0.13;0.03;0.0;0.0;6th Gen;Home Console;Nintendo;true crime new york city
16019;True Crime: New York City;PlayStation 2;2005;Luxoflux;0.75;0.57;0.02;0.07;0.09;6th Gen;Home Console;Sony;true crime new york city
16020;True Crime: New York City;Xbox;2005;EXAKT Entertainment;0.28;0.21;0.06;0.0;0.01;6th Gen;Home Console;Microsoft;true crime new york city
16021;True Crime: Streets of LA;GameCube;2003;EXAKT Entertainment;0.57;0.44;0.11;0.0;0.02;6th Gen;Home Console;Nintendo;true crime streets of la
16022;True Crime: Streets of LA;PlayStation 2;2003;Luxoflux;3.27;1.89;1.05;0.02;0.31;6th Gen;Home Console;Sony;true crime streets of la
16023;True Crime: Streets of LA;Xbox;2003;Luxoflux;1.38;0.96;0.37;0.0;0.05;6th Gen;Home Console;Microsoft;true crime streets of la
16024;True Fortune;PlayStation 2;2008;Enterbrain;0.0;0.0;0.0;0.0;0.0;6th Gen;Home Console;Sony;true fortune
16025;True Love Story 3;PlayStation 2;2001;Enterbrain;0.04;0.0;0.0;0.04;0.0;6th Gen;Home Console;Sony;true love story 3
16026;True Pinball;PlayStation;1996;Digital Illusions;0.03;0.02;0.01;0.0;0.0;5th Gen;Home Console;Sony;true pinball
16027;True Swing Golf;Nintendo DS;2006;Tikipod;0.16;0.11;0.0;0.04;0.01;7th Gen;Handheld;Nintendo;true swing golf
16028;Truth or Lies;PlayStation 3;2010;Big Ant Studios;0.09;0.06;0.02;0.0;0.01;7th Gen;Home Console;Sony;truth or lies
16029;Truth or Lies;Wii;2010;Big Ant Studios;0.1;0.04;0.05;0.0;0.01;7th Gen;Home Console;Nintendo;truth or lies
16030;Truth or Lies;Xbox 360;2010;Big Ant Studios;0.11;0.07;0.03;0.0;0.01;7th Gen;Home Console;Microsoft;truth or lies
16031;Tsugunai: Atonement;PlayStation 2;2001;Cattle Call;0.05;0.02;0.01;0.02;0.0;6th Gen;Home Console;Sony;tsugunai atonement
16032;Tsuihou Senkyo;PlayStation 4;2017;Nippon Ichi Software;0.0;0.0;0.0;0.0;0.0;8th Gen;Home Console;Sony;tsuihou senkyo
16033;Tsuihou Senkyo;PlayStation Vita;2017;Nippon Ichi Software;0.01;0.0;0.0;0.01;0.0;8th Gen;Handheld;Sony;tsuihou senkyo
